blockNumber,bits,bitsDecimal
81512,0x1b4766ed,457664237
81513,0x1b4766ed,457664237
81514,0x1b4766ed,457664237
81515,0x1b4766ed,457664237
81516,0x1b4766ed,457664237
81517,0x1b4766ed,457664237
81518,0x1b4766ed,457664237
81519,0x1b4766ed,457664237
81520,0x1b4766ed,457664237
81521,0x1b4766ed,457664237
81522,0x1b4766ed,457664237
81523,0x1b4766ed,457664237
81524,0x1b4766ed,457664237
81525,0x1b4766ed,457664237
81526,0x1b4766ed,457664237
81527,0x1b4766ed,457664237
81528,0x1b4766ed,457664237
81529,0x1b4766ed,457664237
81530,0x1b4766ed,457664237
81531,0x1b4766ed,457664237
81532,0x1b4766ed,457664237
81533,0x1b4766ed,457664237
81534,0x1b4766ed,457664237
81535,0x1b4766ed,457664237
81536,0x1b4766ed,457664237
81537,0x1b4766ed,457664237
81538,0x1b4766ed,457664237
81539,0x1b4766ed,457664237
81540,0x1b4766ed,457664237
81541,0x1b4766ed,457664237
81542,0x1b4766ed,457664237
81543,0x1b4766ed,457664237
81544,0x1b4766ed,457664237
81545,0x1b4766ed,457664237
81546,0x1b4766ed,457664237
81547,0x1b4766ed,457664237
81548,0x1b4766ed,457664237
81549,0x1b4766ed,457664237
81550,0x1b4766ed,457664237
81551,0x1b4766ed,457664237
81552,0x1b4766ed,457664237
81553,0x1b4766ed,457664237
81554,0x1b4766ed,457664237
81555,0x1b4766ed,457664237
81556,0x1b4766ed,457664237
81557,0x1b4766ed,457664237
81558,0x1b4766ed,457664237
81559,0x1b4766ed,457664237
81560,0x1b4766ed,457664237
81561,0x1b4766ed,457664237
81562,0x1b4766ed,457664237
81563,0x1b4766ed,457664237
81564,0x1b4766ed,457664237
81565,0x1b4766ed,457664237
81566,0x1b4766ed,457664237
81567,0x1b4766ed,457664237
81568,0x1b4766ed,457664237
81569,0x1b4766ed,457664237
81570,0x1b4766ed,457664237
81571,0x1b4766ed,457664237
81572,0x1b4766ed,457664237
81573,0x1b4766ed,457664237
81574,0x1b4766ed,457664237
81575,0x1b4766ed,457664237
81576,0x1b4766ed,457664237
81577,0x1b4766ed,457664237
81578,0x1b4766ed,457664237
81579,0x1b4766ed,457664237
81580,0x1b4766ed,457664237
81581,0x1b4766ed,457664237
81582,0x1b4766ed,457664237
81583,0x1b4766ed,457664237
81584,0x1b4766ed,457664237
81585,0x1b4766ed,457664237
81586,0x1b4766ed,457664237
81587,0x1b4766ed,457664237
81588,0x1b4766ed,457664237
81589,0x1b4766ed,457664237
81590,0x1b4766ed,457664237
81591,0x1b4766ed,457664237
81592,0x1b4766ed,457664237
81593,0x1b4766ed,457664237
81594,0x1b4766ed,457664237
81595,0x1b4766ed,457664237
81596,0x1b4766ed,457664237
81597,0x1b4766ed,457664237
81598,0x1b4766ed,457664237
81599,0x1b4766ed,457664237
81600,0x1b4766ed,457664237
81601,0x1b4766ed,457664237
81602,0x1b4766ed,457664237
81603,0x1b4766ed,457664237
81604,0x1b4766ed,457664237
81605,0x1b4766ed,457664237
81606,0x1b4766ed,457664237
81607,0x1b4766ed,457664237
81608,0x1b4766ed,457664237
81609,0x1b4766ed,457664237
81610,0x1b4766ed,457664237
81611,0x1b4766ed,457664237
81612,0x1b4766ed,457664237
81613,0x1b4766ed,457664237
81614,0x1b4766ed,457664237
81615,0x1b4766ed,457664237
81616,0x1b4766ed,457664237
81617,0x1b4766ed,457664237
81618,0x1b4766ed,457664237
81619,0x1b4766ed,457664237
81620,0x1b4766ed,457664237
81621,0x1b4766ed,457664237
81622,0x1b4766ed,457664237
81623,0x1b4766ed,457664237
81624,0x1b4766ed,457664237
81625,0x1b4766ed,457664237
81626,0x1b4766ed,457664237
81627,0x1b4766ed,457664237
81628,0x1b4766ed,457664237
81629,0x1b4766ed,457664237
81630,0x1b4766ed,457664237
81631,0x1b4766ed,457664237
81632,0x1b4766ed,457664237
81633,0x1b4766ed,457664237
81634,0x1b4766ed,457664237
81635,0x1b4766ed,457664237
81636,0x1b4766ed,457664237
81637,0x1b4766ed,457664237
81638,0x1b4766ed,457664237
81639,0x1b4766ed,457664237
81640,0x1b4766ed,457664237
81641,0x1b4766ed,457664237
81642,0x1b4766ed,457664237
81643,0x1b4766ed,457664237
81644,0x1b4766ed,457664237
81645,0x1b4766ed,457664237
81646,0x1b4766ed,457664237
81647,0x1b4766ed,457664237
81648,0x1b4766ed,457664237
81649,0x1b4766ed,457664237
81650,0x1b4766ed,457664237
81651,0x1b4766ed,457664237
81652,0x1b4766ed,457664237
81653,0x1b4766ed,457664237
81654,0x1b4766ed,457664237
81655,0x1b4766ed,457664237
81656,0x1b4766ed,457664237
81657,0x1b4766ed,457664237
81658,0x1b4766ed,457664237
81659,0x1b4766ed,457664237
81660,0x1b4766ed,457664237
81661,0x1b4766ed,457664237
81662,0x1b4766ed,457664237
81663,0x1b4766ed,457664237
81664,0x1b4766ed,457664237
81665,0x1b4766ed,457664237
81666,0x1b4766ed,457664237
81667,0x1b4766ed,457664237
81668,0x1b4766ed,457664237
81669,0x1b4766ed,457664237
81670,0x1b4766ed,457664237
81671,0x1b4766ed,457664237
81672,0x1b4766ed,457664237
81673,0x1b4766ed,457664237
81674,0x1b4766ed,457664237
81675,0x1b4766ed,457664237
81676,0x1b4766ed,457664237
81677,0x1b4766ed,457664237
81678,0x1b4766ed,457664237
81679,0x1b4766ed,457664237
81680,0x1b4766ed,457664237
81681,0x1b4766ed,457664237
81682,0x1b4766ed,457664237
81683,0x1b4766ed,457664237
81684,0x1b4766ed,457664237
81685,0x1b4766ed,457664237
81686,0x1b4766ed,457664237
81687,0x1b4766ed,457664237
81688,0x1b4766ed,457664237
81689,0x1b4766ed,457664237
81690,0x1b4766ed,457664237
81691,0x1b4766ed,457664237
81692,0x1b4766ed,457664237
81693,0x1b4766ed,457664237
81694,0x1b4766ed,457664237
81695,0x1b4766ed,457664237
81696,0x1b4766ed,457664237
81697,0x1b4766ed,457664237
81698,0x1b4766ed,457664237
81699,0x1b4766ed,457664237
81700,0x1b4766ed,457664237
81701,0x1b4766ed,457664237
81702,0x1b4766ed,457664237
81703,0x1b4766ed,457664237
81704,0x1b4766ed,457664237
81705,0x1b4766ed,457664237
81706,0x1b4766ed,457664237
81707,0x1b4766ed,457664237
81708,0x1b4766ed,457664237
81709,0x1b4766ed,457664237
81710,0x1b4766ed,457664237
81711,0x1b4766ed,457664237
81712,0x1b4766ed,457664237
81713,0x1b4766ed,457664237
81714,0x1b4766ed,457664237
81715,0x1b4766ed,457664237
81716,0x1b4766ed,457664237
81717,0x1b4766ed,457664237
81718,0x1b4766ed,457664237
81719,0x1b4766ed,457664237
81720,0x1b4766ed,457664237
81721,0x1b4766ed,457664237
81722,0x1b4766ed,457664237
81723,0x1b4766ed,457664237
81724,0x1b4766ed,457664237
81725,0x1b4766ed,457664237
81726,0x1b4766ed,457664237
81727,0x1b4766ed,457664237
81728,0x1b4766ed,457664237
81729,0x1b4766ed,457664237
81730,0x1b4766ed,457664237
81731,0x1b4766ed,457664237
81732,0x1b4766ed,457664237
81733,0x1b4766ed,457664237
81734,0x1b4766ed,457664237
81735,0x1b4766ed,457664237
81736,0x1b4766ed,457664237
81737,0x1b4766ed,457664237
81738,0x1b4766ed,457664237
81739,0x1b4766ed,457664237
81740,0x1b4766ed,457664237
81741,0x1b4766ed,457664237
81742,0x1b4766ed,457664237
81743,0x1b4766ed,457664237
81744,0x1b4766ed,457664237
81745,0x1b4766ed,457664237
81746,0x1b4766ed,457664237
81747,0x1b4766ed,457664237
81748,0x1b4766ed,457664237
81749,0x1b4766ed,457664237
81750,0x1b4766ed,457664237
81751,0x1b4766ed,457664237
81752,0x1b4766ed,457664237
81753,0x1b4766ed,457664237
81754,0x1b4766ed,457664237
81755,0x1b4766ed,457664237
81756,0x1b4766ed,457664237
81757,0x1b4766ed,457664237
81758,0x1b4766ed,457664237
81759,0x1b4766ed,457664237
81760,0x1b4766ed,457664237
81761,0x1b4766ed,457664237
81762,0x1b4766ed,457664237
81763,0x1b4766ed,457664237
81764,0x1b4766ed,457664237
81765,0x1b4766ed,457664237
81766,0x1b4766ed,457664237
81767,0x1b4766ed,457664237
81768,0x1b4766ed,457664237
81769,0x1b4766ed,457664237
81770,0x1b4766ed,457664237
81771,0x1b4766ed,457664237
81772,0x1b4766ed,457664237
81773,0x1b4766ed,457664237
81774,0x1b4766ed,457664237
81775,0x1b4766ed,457664237
81776,0x1b4766ed,457664237
81777,0x1b4766ed,457664237
81778,0x1b4766ed,457664237
81779,0x1b4766ed,457664237
81780,0x1b4766ed,457664237
81781,0x1b4766ed,457664237
81782,0x1b4766ed,457664237
81783,0x1b4766ed,457664237
81784,0x1b4766ed,457664237
81785,0x1b4766ed,457664237
81786,0x1b4766ed,457664237
81787,0x1b4766ed,457664237
81788,0x1b4766ed,457664237
81789,0x1b4766ed,457664237
81790,0x1b4766ed,457664237
81791,0x1b4766ed,457664237
81792,0x1b4766ed,457664237
81793,0x1b4766ed,457664237
81794,0x1b4766ed,457664237
81795,0x1b4766ed,457664237
81796,0x1b4766ed,457664237
81797,0x1b4766ed,457664237
81798,0x1b4766ed,457664237
81799,0x1b4766ed,457664237
81800,0x1b4766ed,457664237
81801,0x1b4766ed,457664237
81802,0x1b4766ed,457664237
81803,0x1b4766ed,457664237
81804,0x1b4766ed,457664237
81805,0x1b4766ed,457664237
81806,0x1b4766ed,457664237
81807,0x1b4766ed,457664237
81808,0x1b4766ed,457664237
81809,0x1b4766ed,457664237
81810,0x1b4766ed,457664237
81811,0x1b4766ed,457664237
81812,0x1b4766ed,457664237
81813,0x1b4766ed,457664237
81814,0x1b4766ed,457664237
81815,0x1b4766ed,457664237
81816,0x1b4766ed,457664237
81817,0x1b4766ed,457664237
81818,0x1b4766ed,457664237
81819,0x1b4766ed,457664237
81820,0x1b4766ed,457664237
81821,0x1b4766ed,457664237
81822,0x1b4766ed,457664237
81823,0x1b4766ed,457664237
81824,0x1b4766ed,457664237
81825,0x1b4766ed,457664237
81826,0x1b4766ed,457664237
81827,0x1b4766ed,457664237
81828,0x1b4766ed,457664237
81829,0x1b4766ed,457664237
81830,0x1b4766ed,457664237
81831,0x1b4766ed,457664237
81832,0x1b4766ed,457664237
81833,0x1b4766ed,457664237
81834,0x1b4766ed,457664237
81835,0x1b4766ed,457664237
81836,0x1b4766ed,457664237
81837,0x1b4766ed,457664237
81838,0x1b4766ed,457664237
81839,0x1b4766ed,457664237
81840,0x1b4766ed,457664237
81841,0x1b4766ed,457664237
81842,0x1b4766ed,457664237
81843,0x1b4766ed,457664237
81844,0x1b4766ed,457664237
81845,0x1b4766ed,457664237
81846,0x1b4766ed,457664237
81847,0x1b4766ed,457664237
81848,0x1b4766ed,457664237
81849,0x1b4766ed,457664237
81850,0x1b4766ed,457664237
81851,0x1b4766ed,457664237
81852,0x1b4766ed,457664237
81853,0x1b4766ed,457664237
81854,0x1b4766ed,457664237
81855,0x1b4766ed,457664237
81856,0x1b4766ed,457664237
81857,0x1b4766ed,457664237
81858,0x1b4766ed,457664237
81859,0x1b4766ed,457664237
81860,0x1b4766ed,457664237
81861,0x1b4766ed,457664237
81862,0x1b4766ed,457664237
81863,0x1b4766ed,457664237
81864,0x1b4766ed,457664237
81865,0x1b4766ed,457664237
81866,0x1b4766ed,457664237
81867,0x1b4766ed,457664237
81868,0x1b4766ed,457664237
81869,0x1b4766ed,457664237
81870,0x1b4766ed,457664237
81871,0x1b4766ed,457664237
81872,0x1b4766ed,457664237
81873,0x1b4766ed,457664237
81874,0x1b4766ed,457664237
81875,0x1b4766ed,457664237
81876,0x1b4766ed,457664237
81877,0x1b4766ed,457664237
81878,0x1b4766ed,457664237
81879,0x1b4766ed,457664237
81880,0x1b4766ed,457664237
81881,0x1b4766ed,457664237
81882,0x1b4766ed,457664237
81883,0x1b4766ed,457664237
81884,0x1b4766ed,457664237
81885,0x1b4766ed,457664237
81886,0x1b4766ed,457664237
81887,0x1b4766ed,457664237
81888,0x1b4766ed,457664237
81889,0x1b4766ed,457664237
81890,0x1b4766ed,457664237
81891,0x1b4766ed,457664237
81892,0x1b4766ed,457664237
81893,0x1b4766ed,457664237
81894,0x1b4766ed,457664237
81895,0x1b4766ed,457664237
81896,0x1b4766ed,457664237
81897,0x1b4766ed,457664237
81898,0x1b4766ed,457664237
81899,0x1b4766ed,457664237
81900,0x1b4766ed,457664237
81901,0x1b4766ed,457664237
81902,0x1b4766ed,457664237
81903,0x1b4766ed,457664237
81904,0x1b4766ed,457664237
81905,0x1b4766ed,457664237
81906,0x1b4766ed,457664237
81907,0x1b4766ed,457664237
81908,0x1b4766ed,457664237
81909,0x1b4766ed,457664237
81910,0x1b4766ed,457664237
81911,0x1b4766ed,457664237
81912,0x1b4766ed,457664237
81913,0x1b4766ed,457664237
81914,0x1b4766ed,457664237
81915,0x1b4766ed,457664237
81916,0x1b4766ed,457664237
81917,0x1b4766ed,457664237
81918,0x1b4766ed,457664237
81919,0x1b4766ed,457664237
81920,0x1b4766ed,457664237
81921,0x1b4766ed,457664237
81922,0x1b4766ed,457664237
81923,0x1b4766ed,457664237
81924,0x1b4766ed,457664237
81925,0x1b4766ed,457664237
81926,0x1b4766ed,457664237
81927,0x1b4766ed,457664237
81928,0x1b4766ed,457664237
81929,0x1b4766ed,457664237
81930,0x1b4766ed,457664237
81931,0x1b4766ed,457664237
81932,0x1b4766ed,457664237
81933,0x1b4766ed,457664237
81934,0x1b4766ed,457664237
81935,0x1b4766ed,457664237
81936,0x1b4766ed,457664237
81937,0x1b4766ed,457664237
81938,0x1b4766ed,457664237
81939,0x1b4766ed,457664237
81940,0x1b4766ed,457664237
81941,0x1b4766ed,457664237
81942,0x1b4766ed,457664237
81943,0x1b4766ed,457664237
81944,0x1b4766ed,457664237
81945,0x1b4766ed,457664237
81946,0x1b4766ed,457664237
81947,0x1b4766ed,457664237
81948,0x1b4766ed,457664237
81949,0x1b4766ed,457664237
81950,0x1b4766ed,457664237
81951,0x1b4766ed,457664237
81952,0x1b4766ed,457664237
81953,0x1b4766ed,457664237
81954,0x1b4766ed,457664237
81955,0x1b4766ed,457664237
81956,0x1b4766ed,457664237
81957,0x1b4766ed,457664237
81958,0x1b4766ed,457664237
81959,0x1b4766ed,457664237
81960,0x1b4766ed,457664237
81961,0x1b4766ed,457664237
81962,0x1b4766ed,457664237
81963,0x1b4766ed,457664237
81964,0x1b4766ed,457664237
81965,0x1b4766ed,457664237
81966,0x1b4766ed,457664237
81967,0x1b4766ed,457664237
81968,0x1b4766ed,457664237
81969,0x1b4766ed,457664237
81970,0x1b4766ed,457664237
81971,0x1b4766ed,457664237
81972,0x1b4766ed,457664237
81973,0x1b4766ed,457664237
81974,0x1b4766ed,457664237
81975,0x1b4766ed,457664237
81976,0x1b4766ed,457664237
81977,0x1b4766ed,457664237
81978,0x1b4766ed,457664237
81979,0x1b4766ed,457664237
81980,0x1b4766ed,457664237
81981,0x1b4766ed,457664237
81982,0x1b4766ed,457664237
81983,0x1b4766ed,457664237
81984,0x1b4766ed,457664237
81985,0x1b4766ed,457664237
81986,0x1b4766ed,457664237
81987,0x1b4766ed,457664237
81988,0x1b4766ed,457664237
81989,0x1b4766ed,457664237
81990,0x1b4766ed,457664237
81991,0x1b4766ed,457664237
81992,0x1b4766ed,457664237
81993,0x1b4766ed,457664237
81994,0x1b4766ed,457664237
81995,0x1b4766ed,457664237
81996,0x1b4766ed,457664237
81997,0x1b4766ed,457664237
81998,0x1b4766ed,457664237
81999,0x1b4766ed,457664237
82000,0x1b4766ed,457664237
82001,0x1b4766ed,457664237
82002,0x1b4766ed,457664237
82003,0x1b4766ed,457664237
82004,0x1b4766ed,457664237
82005,0x1b4766ed,457664237
82006,0x1b4766ed,457664237
82007,0x1b4766ed,457664237
82008,0x1b4766ed,457664237
82009,0x1b4766ed,457664237
82010,0x1b4766ed,457664237
82011,0x1b4766ed,457664237
82012,0x1b4766ed,457664237
82013,0x1b4766ed,457664237
82014,0x1b4766ed,457664237
82015,0x1b4766ed,457664237
82016,0x1b4766ed,457664237
82017,0x1b4766ed,457664237
82018,0x1b4766ed,457664237
82019,0x1b4766ed,457664237
82020,0x1b4766ed,457664237
82021,0x1b4766ed,457664237
82022,0x1b4766ed,457664237
82023,0x1b4766ed,457664237
82024,0x1b4766ed,457664237
82025,0x1b4766ed,457664237
82026,0x1b4766ed,457664237
82027,0x1b4766ed,457664237
82028,0x1b4766ed,457664237
82029,0x1b4766ed,457664237
82030,0x1b4766ed,457664237
82031,0x1b4766ed,457664237
82032,0x1b4766ed,457664237
82033,0x1b4766ed,457664237
82034,0x1b4766ed,457664237
82035,0x1b4766ed,457664237
82036,0x1b4766ed,457664237
82037,0x1b4766ed,457664237
82038,0x1b4766ed,457664237
82039,0x1b4766ed,457664237
82040,0x1b4766ed,457664237
82041,0x1b4766ed,457664237
82042,0x1b4766ed,457664237
82043,0x1b4766ed,457664237
82044,0x1b4766ed,457664237
82045,0x1b4766ed,457664237
82046,0x1b4766ed,457664237
82047,0x1b4766ed,457664237
82048,0x1b4766ed,457664237
82049,0x1b4766ed,457664237
82050,0x1b4766ed,457664237
82051,0x1b4766ed,457664237
82052,0x1b4766ed,457664237
82053,0x1b4766ed,457664237
82054,0x1b4766ed,457664237
82055,0x1b4766ed,457664237
82056,0x1b4766ed,457664237
82057,0x1b4766ed,457664237
82058,0x1b4766ed,457664237
82059,0x1b4766ed,457664237
82060,0x1b4766ed,457664237
82061,0x1b4766ed,457664237
82062,0x1b4766ed,457664237
82063,0x1b4766ed,457664237
82064,0x1b4766ed,457664237
82065,0x1b4766ed,457664237
82066,0x1b4766ed,457664237
82067,0x1b4766ed,457664237
82068,0x1b4766ed,457664237
82069,0x1b4766ed,457664237
82070,0x1b4766ed,457664237
82071,0x1b4766ed,457664237
82072,0x1b4766ed,457664237
82073,0x1b4766ed,457664237
82074,0x1b4766ed,457664237
82075,0x1b4766ed,457664237
82076,0x1b4766ed,457664237
82077,0x1b4766ed,457664237
82078,0x1b4766ed,457664237
82079,0x1b4766ed,457664237
82080,0x1b4766ed,457664237
82081,0x1b4766ed,457664237
82082,0x1b4766ed,457664237
82083,0x1b4766ed,457664237
82084,0x1b4766ed,457664237
82085,0x1b4766ed,457664237
82086,0x1b4766ed,457664237
82087,0x1b4766ed,457664237
82088,0x1b4766ed,457664237
82089,0x1b4766ed,457664237
82090,0x1b4766ed,457664237
82091,0x1b4766ed,457664237
82092,0x1b4766ed,457664237
82093,0x1b4766ed,457664237
82094,0x1b4766ed,457664237
82095,0x1b4766ed,457664237
82096,0x1b4766ed,457664237
82097,0x1b4766ed,457664237
82098,0x1b4766ed,457664237
82099,0x1b4766ed,457664237
82100,0x1b4766ed,457664237
82101,0x1b4766ed,457664237
82102,0x1b4766ed,457664237
82103,0x1b4766ed,457664237
82104,0x1b4766ed,457664237
82105,0x1b4766ed,457664237
82106,0x1b4766ed,457664237
82107,0x1b4766ed,457664237
82108,0x1b4766ed,457664237
82109,0x1b4766ed,457664237
82110,0x1b4766ed,457664237
82111,0x1b4766ed,457664237
82112,0x1b4766ed,457664237
82113,0x1b4766ed,457664237
82114,0x1b4766ed,457664237
82115,0x1b4766ed,457664237
82116,0x1b4766ed,457664237
82117,0x1b4766ed,457664237
82118,0x1b4766ed,457664237
82119,0x1b4766ed,457664237
82120,0x1b4766ed,457664237
82121,0x1b4766ed,457664237
82122,0x1b4766ed,457664237
82123,0x1b4766ed,457664237
82124,0x1b4766ed,457664237
82125,0x1b4766ed,457664237
82126,0x1b4766ed,457664237
82127,0x1b4766ed,457664237
82128,0x1b4766ed,457664237
82129,0x1b4766ed,457664237
82130,0x1b4766ed,457664237
82131,0x1b4766ed,457664237
82132,0x1b4766ed,457664237
82133,0x1b4766ed,457664237
82134,0x1b4766ed,457664237
82135,0x1b4766ed,457664237
82136,0x1b4766ed,457664237
82137,0x1b4766ed,457664237
82138,0x1b4766ed,457664237
82139,0x1b4766ed,457664237
82140,0x1b4766ed,457664237
82141,0x1b4766ed,457664237
82142,0x1b4766ed,457664237
82143,0x1b4766ed,457664237
82144,0x1b4766ed,457664237
82145,0x1b4766ed,457664237
82146,0x1b4766ed,457664237
82147,0x1b4766ed,457664237
82148,0x1b4766ed,457664237
82149,0x1b4766ed,457664237
82150,0x1b4766ed,457664237
82151,0x1b4766ed,457664237
82152,0x1b4766ed,457664237
82153,0x1b4766ed,457664237
82154,0x1b4766ed,457664237
82155,0x1b4766ed,457664237
82156,0x1b4766ed,457664237
82157,0x1b4766ed,457664237
82158,0x1b4766ed,457664237
82159,0x1b4766ed,457664237
82160,0x1b4766ed,457664237
82161,0x1b4766ed,457664237
82162,0x1b4766ed,457664237
82163,0x1b4766ed,457664237
82164,0x1b4766ed,457664237
82165,0x1b4766ed,457664237
82166,0x1b4766ed,457664237
82167,0x1b4766ed,457664237
82168,0x1b4766ed,457664237
82169,0x1b4766ed,457664237
82170,0x1b4766ed,457664237
82171,0x1b4766ed,457664237
82172,0x1b4766ed,457664237
82173,0x1b4766ed,457664237
82174,0x1b4766ed,457664237
82175,0x1b4766ed,457664237
82176,0x1b4766ed,457664237
82177,0x1b4766ed,457664237
82178,0x1b4766ed,457664237
82179,0x1b4766ed,457664237
82180,0x1b4766ed,457664237
82181,0x1b4766ed,457664237
82182,0x1b4766ed,457664237
82183,0x1b4766ed,457664237
82184,0x1b4766ed,457664237
82185,0x1b4766ed,457664237
82186,0x1b4766ed,457664237
82187,0x1b4766ed,457664237
82188,0x1b4766ed,457664237
82189,0x1b4766ed,457664237
82190,0x1b4766ed,457664237
82191,0x1b4766ed,457664237
82192,0x1b4766ed,457664237
82193,0x1b4766ed,457664237
82194,0x1b4766ed,457664237
82195,0x1b4766ed,457664237
82196,0x1b4766ed,457664237
82197,0x1b4766ed,457664237
82198,0x1b4766ed,457664237
82199,0x1b4766ed,457664237
82200,0x1b4766ed,457664237
82201,0x1b4766ed,457664237
82202,0x1b4766ed,457664237
82203,0x1b4766ed,457664237
82204,0x1b4766ed,457664237
82205,0x1b4766ed,457664237
82206,0x1b4766ed,457664237
82207,0x1b4766ed,457664237
82208,0x1b4766ed,457664237
82209,0x1b4766ed,457664237
82210,0x1b4766ed,457664237
82211,0x1b4766ed,457664237
82212,0x1b4766ed,457664237
82213,0x1b4766ed,457664237
82214,0x1b4766ed,457664237
82215,0x1b4766ed,457664237
82216,0x1b4766ed,457664237
82217,0x1b4766ed,457664237
82218,0x1b4766ed,457664237
82219,0x1b4766ed,457664237
82220,0x1b4766ed,457664237
82221,0x1b4766ed,457664237
82222,0x1b4766ed,457664237
82223,0x1b4766ed,457664237
82224,0x1b4766ed,457664237
82225,0x1b4766ed,457664237
82226,0x1b4766ed,457664237
82227,0x1b4766ed,457664237
82228,0x1b4766ed,457664237
82229,0x1b4766ed,457664237
82230,0x1b4766ed,457664237
82231,0x1b4766ed,457664237
82232,0x1b4766ed,457664237
82233,0x1b4766ed,457664237
82234,0x1b4766ed,457664237
82235,0x1b4766ed,457664237
82236,0x1b4766ed,457664237
82237,0x1b4766ed,457664237
82238,0x1b4766ed,457664237
82239,0x1b4766ed,457664237
82240,0x1b4766ed,457664237
82241,0x1b4766ed,457664237
82242,0x1b4766ed,457664237
82243,0x1b4766ed,457664237
82244,0x1b4766ed,457664237
82245,0x1b4766ed,457664237
82246,0x1b4766ed,457664237
82247,0x1b4766ed,457664237
82248,0x1b4766ed,457664237
82249,0x1b4766ed,457664237
82250,0x1b4766ed,457664237
82251,0x1b4766ed,457664237
82252,0x1b4766ed,457664237
82253,0x1b4766ed,457664237
82254,0x1b4766ed,457664237
82255,0x1b4766ed,457664237
82256,0x1b4766ed,457664237
82257,0x1b4766ed,457664237
82258,0x1b4766ed,457664237
82259,0x1b4766ed,457664237
82260,0x1b4766ed,457664237
82261,0x1b4766ed,457664237
82262,0x1b4766ed,457664237
82263,0x1b4766ed,457664237
82264,0x1b4766ed,457664237
82265,0x1b4766ed,457664237
82266,0x1b4766ed,457664237
82267,0x1b4766ed,457664237
82268,0x1b4766ed,457664237
82269,0x1b4766ed,457664237
82270,0x1b4766ed,457664237
82271,0x1b4766ed,457664237
82272,0x1b4766ed,457664237
82273,0x1b4766ed,457664237
82274,0x1b4766ed,457664237
82275,0x1b4766ed,457664237
82276,0x1b4766ed,457664237
82277,0x1b4766ed,457664237
82278,0x1b4766ed,457664237
82279,0x1b4766ed,457664237
82280,0x1b4766ed,457664237
82281,0x1b4766ed,457664237
82282,0x1b4766ed,457664237
82283,0x1b4766ed,457664237
82284,0x1b4766ed,457664237
82285,0x1b4766ed,457664237
82286,0x1b4766ed,457664237
82287,0x1b4766ed,457664237
82288,0x1b4766ed,457664237
82289,0x1b4766ed,457664237
82290,0x1b4766ed,457664237
82291,0x1b4766ed,457664237
82292,0x1b4766ed,457664237
82293,0x1b4766ed,457664237
82294,0x1b4766ed,457664237
82295,0x1b4766ed,457664237
82296,0x1b4766ed,457664237
82297,0x1b4766ed,457664237
82298,0x1b4766ed,457664237
82299,0x1b4766ed,457664237
82300,0x1b4766ed,457664237
82301,0x1b4766ed,457664237
82302,0x1b4766ed,457664237
82303,0x1b4766ed,457664237
82304,0x1b4766ed,457664237
82305,0x1b4766ed,457664237
